2017-1-22,148.4146141
2017-1-23,148.567134
2017-1-24,148.719654
2017-1-25,148.8721739
2017-1-26,149.0246938
2017-1-27,149.1772137
2017-1-28,149.3297336
2017-1-29,149.4822535
2017-1-30,149.6347735
2017-1-31,149.7872934
2017-2-1,149.9398133
2017-2-2,150.0923332
2017-2-3,150.2448531
2017-2-4,150.397373
2017-2-5,150.549893
2017-2-6,150.7024129
2017-2-7,150.8549328
2017-2-8,151.0074527
2017-2-9,151.1599726
2017-2-10,151.3124926
2017-2-11,151.4650125
2017-2-12,151.6175324
2017-2-13,151.7700523
2017-2-14,151.9225722
2017-2-15,152.0750921
2017-2-16,152.2276121
2017-2-17,152.380132
2017-2-18,152.5326519
2017-2-19,152.6851718
2017-2-20,152.8376917
2017-2-21,152.9902116
2017-2-22,153.1427316
2017-2-23,153.2952515
2017-2-24,153.4477714
2017-2-25,153.6002913
2017-2-26,153.7528112
2017-2-27,153.9053312
2017-2-28,154.0578511
2017-3-1,154.210371
2017-3-2,154.3628909
2017-3-3,154.5154108
2017-3-4,154.6679307
2017-3-5,154.8204507
2017-3-6,154.9729706
2017-3-7,155.1254905
2017-3-8,155.2780104
2017-3-9,155.4305303
2017-3-10,155.5830502
2017-3-11,155.7355702
2017-3-12,155.8880901
2017-3-13,156.04061
2017-3-14,156.1931299
2017-3-15,156.3456498
2017-3-16,156.4981697
2017-3-17,156.6506897
2017-3-18,156.8032096
2017-3-19,156.9557295
2017-3-20,157.1082494
2017-3-21,157.2607693
2017-3-22,157.4132893
2017-3-23,157.5658092
2017-3-24,157.7183291
2017-3-25,157.870849
2017-3-26,158.0233689
2017-3-27,158.1758888
2017-3-28,158.3284088
2017-3-29,158.4809287
2017-3-30,158.6334486
2017-3-31,158.7859685
